,date,time,comp,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,match report,notes,sh,sot,dist,fk,pk,pkatt
16,2019-11-02,17:30,Premier League,Matchweek 11,Sat,Away,W,2,1,Watford,2.1,1.3,67,21011.0,César Azpilicueta,4-2-3-1,Anthony Taylor,Match Report,,16,10,17.4,1.0,0,0
18,2019-11-09,12:30,Premier League,Matchweek 12,Sat,Home,W,2,0,Crystal Palace,3.6,0.2,60,40525.0,Willian,4-2-3-1,Mike Dean,Match Report,,23,5,18.3,4.0,0,0
19,2019-11-23,17:30,Premier League,Matchweek 13,Sat,Away,L,1,2,Manchester City,0.9,1.0,53,54486.0,César Azpilicueta,4-3-3,Martin Atkinson,Match Report,,11,2,17.8,1.0,0,0
21,2019-11-30,15:00,Premier League,Matchweek 14,Sat,Home,L,0,1,West Ham,2.3,0.9,66,40595.0,Jorginho,4-2-3-1,Jonathan Moss,Match Report,,19,6,15.0,0.0,0,0
22,2019-12-04,19:30,Premier League,Matchweek 15,Wed,Home,W,2,1,Aston Villa,1.8,1.0,64,40628.0,César Azpilicueta,4-2-3-1,Chris Kavanagh,Match Report,,25,9,17.5,1.0,0,0
23,2019-12-07,12:30,Premier League,Matchweek 16,Sat,Away,L,1,3,Everton,1.1,1.8,69,39114.0,César Azpilicueta,4-2-3-1,Craig Pawson,Match Report,,15,4,15.3,0.0,0,0
25,2019-12-14,15:00,Premier League,Matchweek 17,Sat,Home,L,0,1,Bournemouth,2.1,1.0,66,40243.0,César Azpilicueta,4-3-3,Graham Scott,Match Report,,18,5,12.4,1.0,0,0
26,2019-12-22,16:30,Premier League,Matchweek 18,Sun,Away,W,2,0,Tottenham,1.3,0.3,55,61104.0,César Azpilicueta,3-4-3,Anthony Taylor,Match Report,,12,2,19.7,1.0,1,1
27,2019-12-26,15:00,Premier League,Matchweek 19,Thu,Home,L,0,2,Southampton,0.7,1.1,66,40651.0,César Azpilicueta,3-4-3,Jonathan Moss,Match Report,,10,3,15.8,1.0,0,0
28,2019-12-29,14:00,Premier League,Matchweek 20,Sun,Away,W,2,1,Arsenal,1.4,0.5,58,60309.0,César Azpilicueta,3-4-3,Craig Pawson,Match Report,,13,4,13.7,0.0,0,0
29,2020-01-01,12:30,Premier League,Matchweek 21,Wed,Away,D,1,1,Brighton,1.3,1.3,52,30559.0,César Azpilicueta,4-3-3,Stuart Attwell,Match Report,,16,4,17.0,0.0,0,0
31,2020-01-11,15:00,Premier League,Matchweek 22,Sat,Home,W,3,0,Burnley,2.7,0.8,65,40396.0,César Azpilicueta,4-3-3,Kevin Friend,Match Report,,17,7,15.4,1.0,1,1
32,2020-01-18,17:30,Premier League,Matchweek 23,Sat,Away,L,0,1,Newcastle Utd,2.4,0.6,69,52217.0,César Azpilicueta,4-3-3,Chris Kavanagh,Match Report,,19,3,19.0,1.0,0,0
33,2020-01-21,20:15,Premier League,Matchweek 24,Tue,Home,D,2,2,Arsenal,2.9,0.4,58,40577.0,César Azpilicueta,4-3-3,Stuart Attwell,Match Report,,18,7,15.3,0.0,1,1
35,2020-02-01,12:30,Premier League,Matchweek 25,Sat,Away,D,2,2,Leicester City,0.6,1.4,51,32186.0,César Azpilicueta,4-2-3-1,Lee Mason,Match Report,,7,3,14.9,1.0,0,0
36,2020-02-17,20:00,Premier League,Matchweek 26,Mon,Home,L,0,2,Manchester Utd,0.9,0.6,61,40504.0,César Azpilicueta,4-3-3,Anthony Taylor,Match Report,,17,1,17.2,1.0,0,0
37,2020-02-22,12:30,Premier League,Matchweek 27,Sat,Home,W,2,1,Tottenham,1.7,0.2,49,40608.0,César Azpilicueta,3-4-3,Michael Oliver,Match Report,,17,7,18.4,1.0,0,0
39,2020-02-29,15:00,Premier League,Matchweek 28,Sat,Away,D,2,2,Bournemouth,1.9,1.4,73,10667.0,César Azpilicueta,3-4-3,Andre Marriner,Match Report,,23,6,16.3,0.0,0,0
41,2020-03-08,14:00,Premier League,Matchweek 29,Sun,Home,W,4,0,Everton,1.8,0.5,60,40694.0,César Azpilicueta,4-3-3,Kevin Friend,Match Report,,17,11,20.1,1.0,0,0
42,2020-06-21,16:15,Premier League,Matchweek 30,Sun,Away,W,2,1,Aston Villa,1.1,1.0,73,,César Azpilicueta,4-3-3,Paul Tierney,Match Report,,19,5,18.7,0.0,0,0
43,2020-06-25,20:15,Premier League,Matchweek 31,Thu,Home,W,2,1,Manchester City,3.2,0.8,35,,César Azpilicueta,4-3-3,Stuart Attwell,Match Report,,14,6,11.4,0.0,1,1
45,2020-07-01,20:15,Premier League,Matchweek 32,Wed,Away,L,2,3,West Ham,1.6,2.2,71,,César Azpilicueta,4-3-3,Martin Atkinson,Match Report,,16,5,18.2,1.0,1,1
46,2020-07-04,20:00,Premier League,Matchweek 33,Sat,Home,W,3,0,Watford,2.5,0.6,70,,César Azpilicueta,4-3-3,Kevin Friend,Match Report,,20,8,19.5,4.0,1,1
47,2020-07-07,18:00,Premier League,Matchweek 34,Tue,Away,W,3,2,Crystal Palace,1.9,1.5,57,,César Azpilicueta,4-3-3,David Coote,Match Report,,14,6,16.0,1.0,0,0
48,2020-07-11,17:30,Premier League,Matchweek 35,Sat,Away,L,0,3,Sheffield Utd,1.2,2.3,76,,César Azpilicueta,4-3-3,Andre Marriner,Match Report,,15,4,15.6,1.0,0,0
49,2020-07-14,20:15,Premier League,Matchweek 36,Tue,Home,W,1,0,Norwich City,2.5,0.1,67,,César Azpilicueta,4-3-3,Jonathan Moss,Match Report,,22,6,12.8,1.0,0,0
51,2020-07-22,20:15,Premier League,Matchweek 37,Wed,Away,L,3,5,Liverpool,2.4,1.7,50,,César Azpilicueta,3-4-3,Andre Marriner,Match Report,,10,5,12.3,0.0,0,0
52,2020-07-26,16:00,Premier League,Matchweek 38,Sun,Home,W,2,0,Wolves,1.4,0.2,62,,César Azpilicueta,3-4-3,Stuart Attwell,Match Report,,11,3,16.1,1.0,0,0
