,date,time,comp,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,match report,notes,sh,sot,dist,fk,pk,pkatt
18,2017-12-09,15:00,Premier League,Matchweek 16,Sat,Away,D,2,2,Crystal Palace,0.7,3.9,55,24823,Simon Francis,4-4-1-1,Kevin Friend,Match Report,,11,5,20.3,1.0,0,0
19,2017-12-13,20:00,Premier League,Matchweek 17,Wed,Away,L,0,1,Manchester Utd,0.8,1.1,43,74798,Simon Francis,4-4-1-1,Graham Scott,Match Report,,14,7,16.2,0.0,0,0
20,2017-12-17,16:30,Premier League,Matchweek 18,Sun,Home,L,0,4,Liverpool,0.6,2.5,44,10780,Simon Francis,4-4-1-1,Andre Marriner,Match Report,,6,2,19.2,0.0,0,0
22,2017-12-23,15:00,Premier League,Matchweek 19,Sat,Away,L,0,4,Manchester City,0.4,1.5,22,54270,Andrew Surman,3-4-3,Mike Jones,Match Report,,5,1,13.0,0.0,0,0
23,2017-12-26,15:00,Premier League,Matchweek 20,Tue,Home,D,3,3,West Ham,2.9,1.7,55,10596,Simon Francis,4-4-1-1,Stuart Attwell,Match Report,,25,10,14.6,1.0,0,0
24,2017-12-30,15:00,Premier League,Matchweek 21,Sat,Home,W,2,1,Everton,1.5,0.5,47,10497,Simon Francis,4-4-1-1,Lee Probert,Match Report,,18,7,17.6,0.0,0,0
25,2018-01-01,12:30,Premier League,Matchweek 22,Mon,Away,D,2,2,Brighton,1.5,2.4,51,30152,Simon Francis,4-4-2,Michael Oliver,Match Report,,26,8,18.6,1.0,0,0
27,2018-01-14,13:30,Premier League,Matchweek 23,Sun,Home,W,2,1,Arsenal,0.8,1.1,41,10836,Simon Francis,3-4-3,Kevin Friend,Match Report,,13,5,20.4,0.0,0,0
29,2018-01-20,15:00,Premier League,Matchweek 24,Sat,Away,D,1,1,West Ham,0.5,0.8,52,56948,Simon Francis,3-4-3,Martin Atkinson,Match Report,,8,3,21.5,0.0,0,0
30,2018-01-31,19:45,Premier League,Matchweek 25,Wed,Away,W,3,0,Chelsea,1.1,1.2,35,41464,Simon Francis,3-4-3,Lee Probert,Match Report,,11,5,20.6,0.0,0,0
31,2018-02-03,15:00,Premier League,Matchweek 26,Sat,Home,W,2,1,Stoke City,1.7,0.7,57,10614,Simon Francis,3-4-3,Paul Tierney,Match Report,,15,7,15.5,2.0,0,0
32,2018-02-11,12:00,Premier League,Matchweek 27,Sun,Away,L,1,4,Huddersfield,0.3,2.2,50,23823,Simon Francis,3-4-3,Michael Oliver,Match Report,,7,2,21.0,0.0,0,0
33,2018-02-24,15:00,Premier League,Matchweek 28,Sat,Home,D,2,2,Newcastle Utd,1.7,3.0,63,10808,Simon Francis,4-4-1-1,Roger East,Match Report,,18,5,17.2,1.0,0,0
34,2018-03-03,15:00,Premier League,Matchweek 29,Sat,Away,D,1,1,Leicester City,1.4,2.7,45,31384,Simon Francis,4-4-1-1,Lee Probert,Match Report,,7,2,20.7,0.0,1,1
35,2018-03-11,16:00,Premier League,Matchweek 30,Sun,Home,L,1,4,Tottenham,1.2,2.4,37,10623,Simon Francis,4-4-1-1,Mike Dean,Match Report,,14,3,19.7,1.0,0,0
36,2018-03-17,15:00,Premier League,Matchweek 31,Sat,Home,W,2,1,West Brom,0.7,1.6,60,10242,Simon Francis,4-4-1-1,Graham Scott,Match Report,,17,5,23.2,3.0,0,0
37,2018-03-31,15:00,Premier League,Matchweek 32,Sat,Away,D,2,2,Watford,1.7,0.7,50,20393,Steve Cook,4-4-1-1,Andy Madley,Match Report,,12,5,18.8,0.0,1,1
38,2018-04-07,15:00,Premier League,Matchweek 33,Sat,Home,D,2,2,Crystal Palace,1.9,1.1,53,10730,Simon Francis,4-4-1-1,Jonathan Moss,Match Report,,21,5,15.4,1.0,0,0
39,2018-04-14,17:30,Premier League,Matchweek 34,Sat,Away,L,0,3,Liverpool,0.3,2.0,39,52959,Simon Francis,5-4-1,Chris Kavanagh,Match Report,,6,1,17.0,0.0,0,0
40,2018-04-18,19:45,Premier League,Matchweek 35,Wed,Home,L,0,2,Manchester Utd,1.2,1.3,45,10952,Simon Francis,4-4-1-1,Graham Scott,Match Report,,13,2,17.5,1.0,0,0
41,2018-04-28,15:00,Premier League,Matchweek 36,Sat,Away,L,1,2,Southampton,0.7,1.5,60,31778,Simon Francis,3-4-3,Anthony Taylor,Match Report,,14,7,20.9,0.0,0,0
42,2018-05-05,15:00,Premier League,Matchweek 37,Sat,Home,W,1,0,Swansea City,1.9,1.3,45,10820,Simon Francis,3-4-3,Kevin Friend,Match Report,,13,5,15.0,0.0,0,0
43,2018-05-13,15:00,Premier League,Matchweek 38,Sun,Away,W,2,1,Burnley,1.3,1.1,49,20720,Andrew Surman,3-4-3,Paul Tierney,Match Report,,16,5,18.8,0.0,0,0
